40 37 110.04610298 21.442975169 1 67 1 0.058850397 16.992238806
40 38 96.23631857 5.5321473552 1 67 1 0.058850397 16.992238806
40 39 94.13070802 2.4630508191 1 67 1 0.058850397 16.992238806
40 40 97.681092008 1.0289244286 1 67 1 0.058850397 16.992238806
40 41 92.67297093 4.5712965793 1 67 1 0.058850397 16.992238806
40 42 99.653295321 6.6698622921 1 67 1 0.058850397 16.992238806
40 43 107.24907119 7.882072442 0 67 1 0.058850397 16.992238806
40 44 100.08356157 2.8587500862 0 67 1 0.058850397 16.992238806
40 45 96.496360351 4.6921535784 0 67 1 0.058850397 16.992238806
40 46 89.034656687 4.5624948829 1 67 1 0.058850397 16.992238806
40 47 100.2117496 3.4296792508 1 67 1 0.058850397 16.992238806
40 48 99.631232736 10.085318423 1 67 1 0.058850397 16.992238806
40 49 68.987821905 1.49356632 1 67 1 0.058850397 16.992238806
40 50 103.7937998 5.3169389357 1 67 1 0.058850397 16.992238806
40 51 104.8618221 19.273776554 1 67 1 0.058850397 16.992238806
40 52 101.05877208 1.9206431241 0 67 1 0.058850397 16.992238806
40 53 102.60397545 2.064390636 0 67 1 0.058850397 16.992238806
40 54 107.36711997 12.036509392 0 67 1 0.058850397 16.992238806
40 55 88.783703817 19.255117641 0 67 1 0.058850397 16.992238806
40 56 97.594591007 4.0910603586 1 67 1 0.058850397 16.992238806
40 57 100.43857675 6.6175255774 0 67 1 0.058850397 16.992238806
40 58 100.38195697 4.2053339545 1 67 1 0.058850397 16.992238806
40 59 107.15886161 6.1539373255 1 67 1 0.058850397 16.992238806
40 60 100.03475058 15.262789416 1 67 1 0.058850397 16.992238806
40 61 103.9748803 16.827347077 1 67 1 0.058850397 16.992238806
40 62 94.454858491 2.8985448572 1 67 1 0.058850397 16.992238806
40 63 100.86556676 2.6333308049 1 67 1 0.058850397 16.992238806
40 64 96.84595655 5.6256300792 0 67 1 0.058850397 16.992238806
40 65 95.481517162 1.7844774276 1 67 1 0.058850397 16.992238806
40 66 106.40831043 18.362414171 1 67 1 0.058850397 16.992238806
40 67 98.4559568 24.465245529 1 67 1 0.058850397 16.992238806
54 1 85.068805693 7.7742856124 0 89 2 0.078174408 12.791910112
54 2 102.95727327 4.4124547036 0 89 2 0.078174408 12.791910112
54 3 92.105498091 23.107435986 0 89 2 0.078174408 12.791910112
54 4 82.531056716 1.0041818061 1 89 2 0.078174408 12.791910112
54 5 104.68088845 26.44982985 1 89 2 0.078174408 12.791910112
54 6 94.726129806 1.9841674853 1 89 2 0.078174408 12.791910112
54 7 106.88161953 6.1890698361 1 89 2 0.078174408 12.791910112
54 8 83.99563304 14.220366419 1 89 2 0.078174408 12.791910112
54 9 101.57752156 1.3903899224 1 89 2 0.078174408 12.791910112
54 10 84.876345612 6.8533371006 0 89 2 0.078174408 12.791910112
54 11 114.68629909 3.9825333771 1 89 2 0.078174408 12.791910112
54 12 74.934543354 1.9868288895 0 89 2 0.078174408 12.791910112
54 13 87.018929602 1.1497035079 1 89 2 0.078174408 12.791910112
54 14 91.982778222 1.7463528984 1 89 2 0.078174408 12.791910112
54 15 103.32684169 32.720204944 1 89 2 0.078174408 12.791910112
54 16 100.35170971 9.2671808345 1 89 2 0.078174408 12.791910112
54 17 92.973532877 10.513574836 1 89 2 0.078174408 12.791910112
54 18 106.11929326 2.7288878543 1 89 2 0.078174408 12.791910112
54 19 109.34492595 2.2420789678 1 89 2 0.078174408 12.791910112
54 20 110.77522193 21.184461722 1 89 2 0.078174408 12.791910112
54 21 86.542771591 3.3457315753 1 89 2 0.078174408 12.791910112
54 22 100.4887627 20.780923936 0 89 2 0.078174408 12.791910112
54 23 95.375389864 14.653025306 1 89 2 0.078174408 12.791910112
54 24 86.662330506 4.2719835558 1 89 2 0.078174408 12.791910112
54 25 111.56485551 2.5304252152 1 89 2 0.078174408 12.791910112
54 26 108.56333187 13.118104612 0 89 2 0.078174408 12.791910112
54 27 82.776286915 11.553367295 0 89 2 0.078174408 12.791910112
54 28 117.06913191 5.3342261827 0 89 2 0.078174408 12.791910112
54 29 86.149683209 17.699633373 1 89 2 0.078174408 12.791910112
54 30 106.83829078 21.542043461 0 89 2 0.078174408 12.791910112
54 31 98.674138733 5.1508257751 1 89 2 0.078174408 12.791910112
54 32 84.611995993 8.5868706792 0 89 2 0.078174408 12.791910112
54 33 110.67567667 2.0929718303 1 89 2 0.078174408 12.791910112
54 34 102.77077159 6.9094354572 0 89 2 0.078174408 12.791910112
54 35 83.200717854 2.4185776058 1 89 2 0.078174408 12.791910112
54 36 112.37631151 3.3127255106 1 89 2 0.078174408 12.791910112
54 37 99.41758568 1.7022054188 0 89 2 0.078174408 12.791910112
54 38 109.85236991 2.78682297 1 89 2 0.078174408 12.791910112
54 39 101.80587023 13.180442365 1 89 2 0.078174408 12.791910112
54 40 110.53608941 1.7830470072 0 89 2 0.078174408 12.791910112
54 41 90.911859901 5.1776927953 0 89 2 0.078174408 12.791910112
54 42 121.61799881 3.5283471523 0 89 2 0.078174408 12.791910112
54 43 97.069674732 4.2491705127 0 89 2 0.078174408 12.791910112
54 44 105.82565945 7.2812456596 0 89 2 0.078174408 12.791910112
54 45 105.34229895 1.3555063613 1 89 2 0.078174408 12.791910112
54 46 110.57042834 3.0537923296 1 89 2 0.078174408 12.791910112
54 47 81.204680424 10.635269284 1 89 2 0.078174408 12.791910112
54 48 87.644293558 2.5807864506 0 89 2 0.078174408 12.791910112
54 49 97.034413831 13.391201991 1 89 2 0.078174408 12.791910112
54 50 95.825264111 1.6318089515 0 89 2 0.078174408 12.791910112
54 51 111.63951285 4.004484717 0 89 2 0.078174408 12.791910112
54 52 92.804241086 10.430360011 1 89 2 0.078174408 12.791910112
54 53 89.524026952 1.1040317062 0 89 2 0.078174408 12.791910112
54 54 90.273187517 7.0487796831 1 89 2 0.078174408 12.791910112
54 55 97.95118948 4.5730500653 1 89 2 0.078174408 12.791910112
54 56 93.631001359 1.798667618 0 89 2 0.078174408 12.791910112
54 57 103.41182082 4.8130970393 1 89 2 0.078174408 12.791910112
54 58 85.147829714 3.608645143 0 89 2 0.078174408 12.791910112
54 59 105.31116546 9.974063647 1 89 2 0.078174408 12.791910112
54 60 107.84569515 9.7840905733 0 89 2 0.078174408 12.791910112
54 61 98.078434673 1.151279708 1 89 2 0.078174408 12.791910112
54 62 102.371994 2.123866539 1 89 2 0.078174408 12.791910112
54 63 104.20448201 3.5905983709 1 89 2 0.078174408 12.791910112
54 64 89.985119627 7.5312410727 0 89 2 0.078174408 12.791910112
54 65 106.83734857 5.1746771127 0 89 2 0.078174408 12.791910112
54 66 87.079534982 14.664282507 0 89 2 0.078174408 12.791910112
54 67 87.624654536 7.163217762 1 89 2 0.078174408 12.791910112
54 68 107.81350373 5.5849688282 1 89 2 0.078174408 12.791910112
54 69 96.037556521 1.3094462744 1 89 2 0.078174408 12.791910112
54 70 116.2010742 2.0385813761 1 89 2 0.078174408 12.791910112
54 71 110.86220804 2.4175458245 0 89 2 0.078174408 12.791910112
54 72 86.525856342 14.133607982 1 89 2 0.078174408 12.791910112
54 73 105.59067426 8.4070869849 0 89 2 0.078174408 12.791910112
54 74 91.203545553 1.7739226126 0 89 2 0.078174408 12.791910112
54 75 102.1674425 3.0520745473 0 89 2 0.078174408 12.791910112
54 76 100.58957796 1.7847675721 1 89 2 0.078174408 12.791910112
54 77 100.45553933 5.0214375549 1 89 2 0.078174408 12.791910112
54 78 96.013947118 1.8703238366 1 89 2 0.078174408 12.791910112
54 79 103.44924661 9.2899434772 0 89 2 0.078174408 12.791910112
54 80 97.141723404 14.491915441 0 89 2 0.078174408 12.791910112
54 81 97.054070973 8.2649520124 0 89 2 0.078174408 12.791910112
54 82 108.02150769 2.0478286059 0 89 2 0.078174408 12.791910112
54 83 84.379335178 1.2481388411 1 89 2 0.078174408 12.791910112
54 84 97.376677264 7.7408142949 1 89 2 0.078174408 12.791910112
54 85 93.834351221 1.8601312814 1 89 2 0.078174408 12.791910112
54 86 125.21372424 4.8913457279 1 89 2 0.078174408 12.791910112
54 87 110.38469907 5.0214568511 1 89 2 0.078174408 12.791910112
54 88 90.229525081 12.552757264 1 89 2 0.078174408 12.791910112
54 89 112.06615516 3.3698631393 1 89 2 0.078174408 12.791910112
83 1 95.009908175 2.5079648025 1 91 1 0.0799311363 12.510769231
83 2 92.776134456 14.352520719 1 91 1 0.0799311363 12.510769231
83 3 81.924457263 4.4511551021 1 91 1 0.0799311363 12.510769231
83 4 101.48748581 8.2748629491 1 91 1 0.0799311363 12.510769231
83 5 98.449780247 1.0160257396 0 91 1 0.0799311363 12.510769231
83 6 83.843002263 14.162979112 1 91 1 0.0799311363 12.510769231
83 7 105.69373905 2.4886737136 1 91 1 0.0799311363 12.510769231
83 8 96.69979955 15.333773243 0 91 1 0.0799311363 12.510769231
83 9 98.337287161 4.4388214716 1 91 1 0.0799311363 12.510769231
83 10 107.85335269 4.4110342824 1 91 1 0.0799311363 12.510769231
83 11 111.45372102 8.8808639715 1 91 1 0.0799311363 12.510769231
83 12 99.071748631 2.2748786668 0 91 1 0.0799311363 12.510769231
83 13 89.299065327 7.4579376938 0 91 1 0.0799311363 12.510769231
83 14 101.18175699 1.2508766205 0 91 1 0.0799311363 12.510769231
83 15 89.913309992 2.8915608468 0 91 1 0.0799311363 12.510769231
83 16 114.01741416 10.592361594 1 91 1 0.0799311363 12.510769231
83 17 98.821317968 12.455553248 1 91 1 0.0799311363 12.510769231
83 18 100.62665383 5.6436541725 0 91 1 0.0799311363 12.510769231
83 19 94.426117342 9.1257968983 0 91 1 0.0799311363 12.510769231
83 20 106.85595756 7.8768526726 1 91 1 0.0799311363 12.510769231
83 21 95.62027066 2.909094266 1 91 1 0.0799311363 12.510769231
83 22 86.167279376 2.6646815037 0 91 1 0.0799311363 12.510769231
83 23 98.721212388 1.2013162207 1 91 1 0.0799311363 12.510769231
83 24 110.053105 7.0563301705 0 91 1 0.0799311363 12.510769231
83 25 89.775126337 6.184448808 1 91 1 0.0799311363 12.510769231
83 26 100.0378839 1.3287456518 0 91 1 0.0799311363 12.510769231
83 27 101.97120432 7.317192103 1 91 1 0.0799311363 12.510769231
83 28 82.342271369 5.0196672108 1 91 1 0.0799311363 12.510769231
83 29 101.863867 12.176359372 1 91 1 0.0799311363 12.510769231
83 30 88.65103729 5.6420184291 0 91 1 0.0799311363 12.510769231
83 31 92.429087612 1.039410922 1 91 1 0.0799311363 12.510769231
83 32 90.49816949 8.8655689859 1 91 1 0.0799311363 12.510769231
83 33 106.1946332 6.2496706588 1 91 1 0.0799311363 12.510769231
83 34 91.365808315 1.1738788933 0 91 1 0.0799311363 12.510769231
83 35 104.81077061 3.4836588645 1 91 1 0.0799311363 12.510769231
83 36 110.23731769 4.3201518555 1 91 1 0.0799311363 12.510769231
83 37 103.26508109 2.140915428 1 91 1 0.0799311363 12.510769231
83 38 99.821911477 23.536460432 0 91 1 0.0799311363 12.510769231
83 39 103.70178464 6.6723217682 0 91 1 0.0799311363 12.510769231
83 40 109.7502587 1.9503395213 0 91 1 0.0799311363 12.510769231
83 41 103.18036836 3.47138552 0 91 1 0.0799311363 12.510769231
83 42 102.34260902 2.2818877238 1 91 1 0.0799311363 12.510769231
83 43 100.59166307 2.4298307072 1 91 1 0.0799311363 12.510769231
83 44 107.29686167 8.3792426554 0 91 1 0.0799311363 12.510769231
83 45 94.77034786 1.68804622 1 91 1 0.0799311363 12.510769231
83 46 109.86288362 4.6759986172 1 91 1 0.0799311363 12.510769231
83 47 94.845984882 2.0182139334 1 91 1 0.0799311363 12.510769231
83 48 107.99733057 1.460791867 1 91 1 0.0799311363 12.510769231
83 49 113.71122431 11.756418668 1 91 1 0.0799311363 12.510769231
83 50 92.61267223 10.089718804 0 91 1 0.0799311363 12.510769231
83 51 101.83478233 2.1234210762 0 91 1 0.0799311363 12.510769231
83 52 106.31900361 6.5077346644 1 91 1 0.0799311363 12.510769231
83 53 96.964502688 4.2744501358 0 91 1 0.0799311363 12.510769231
83 54 114.80478228 11.969069224 1 91 1 0.0799311363 12.510769231
83 55 91.869232244 5.4382392754 0 91 1 0.0799311363 12.510769231
83 56 108.76000766 1.4872566772 0 91 1 0.0799311363 12.510769231
83 57 97.208983171 24.630210328 0 91 1 0.0799311363 12.510769231
83 58 115.43905052 5.2964209393 1 91 1 0.0799311363 12.510769231
83 59 107.44403448 3.4268357541 0 91 1 0.0799311363 12.510769231
83 60 94.123209713 19.418799443 1 91 1 0.0799311363 12.510769231
83 61 108.56996223 4.0255132109 1 91 1 0.0799311363 12.510769231
83 62 86.55114305 1.6735360273 0 91 1 0.0799311363 12.510769231
83 63 95.770948496 8.1570085322 1 91 1 0.0799311363 12.510769231
83 64 91.588587493 1.4904406151 1 91 1 0.0799311363 12.510769231
83 65 106.08575355 4.7328231455 1 91 1 0.0799311363 12.510769231
83 66 95.892159024 8.6587342209 1 91 1 0.0799311363 12.510769231
83 67 101.74071915 6.6826550712 1 91 1 0.0799311363 12.510769231
83 68 103.53106153 3.1914304939 1 91 1 0.0799311363 12.510769231
83 69 121.57735745 8.4087938886 0 91 1 0.0799311363 12.510769231
83 70 107.34276769 1.9348554094 0 91 1 0.0799311363 12.510769231
83 71 107.01475601 3.5261607985 1 91 1 0.0799311363 12.510769231
83 72 93.794008615 5.0407672272 1 91 1 0.0799311363 12.510769231
83 73 81.59140419 2.6176015721 1 91 1 0.0799311363 12.510769231
83 74 111.19521061 1.4294205494 1 91 1 0.0799311363 12.510769231
83 75 97.412185891 43.509591082 0 91 1 0.0799311363 12.510769231
83 76 92.037000222 7.4662489102 1 91 1 0.0799311363 12.510769231
83 77 98.701413211 6.0029382791 1 91 1 0.0799311363 12.510769231
83 78 116.13183903 19.678337561 0 91 1 0.0799311363 12.510769231
83 79 88.209919017 4.7608581715 1 91 1 0.0799311363 12.510769231
83 80 108.24093898 2.720994894 1 91 1 0.0799311363 12.510769231
83 81 84.794525735 19.114867205 1 91 1 0.0799311363 12.510769231
83 82 109.87762099 9.8814857681 1 91 1 0.0799311363 12.510769231
83 83 104.06804537 7.0062958599 1 91 1 0.0799311363 12.510769231
83 84 87.927149542 4.7011569706 1 91 1 0.0799311363 12.510769231
83 85 102.29589062 3.2467495732 1 91 1 0.0799311363 12.510769231
83 86 114.1734083 10.772143695 1 91 1 0.0799311363 12.510769231
83 87 78.073838185 15.333242741 1 91 1 0.0799311363 12.510769231
83 88 120.81270618 5.5921285798 1 91 1 0.0799311363 12.510769231
83 89 87.225341871 3.5005432266 1 91 1 0.0799311363 12.510769231
83 90 95.804665635 5.7772803549 0 91 1 0.0799311363 12.510769231
83 91 117.80620295 21.139240279 0 91 1 0.0799311363 12.510769231
100 1 87.175534431 9.4119749776 1 104 1 0.09134987 10.946923077
100 2 94.981784866 6.9393304729 1 104 1 0.09134987 10.946923077
100 3 95.882043691 19.084178644 1 104 1 0.09134987 10.946923077
100 4 93.346079863 1.8681966074 1 104 1 0.09134987 10.946923077
100 5 109.82065348 1.2347625221 1 104 1 0.09134987 10.946923077
100 6 96.469305462 2.3236113739 0 104 1 0.09134987 10.946923077
100 7 105.99372083 4.3539074912 1 104 1 0.09134987 10.946923077
100 8 94.960761774 6.3503017735 1 104 1 0.09134987 10.946923077
100 9 94.022058904 4.8235006249 0 104 1 0.09134987 10.946923077
100 10 99.675406666 5.0619350902 1 104 1 0.09134987 10.946923077
100 11 98.488579736 1.3525460266 1 104 1 0.09134987 10.946923077
100 12 110.60285096 2.505685243 0 104 1 0.09134987 10.946923077
100 13 105.89121514 6.2363116743 1 104 1 0.09134987 10.946923077
100 14 98.122629296 1.0798860575 1 104 1 0.09134987 10.946923077
100 15 83.844766699 2.3014596508 0 104 1 0.09134987 10.946923077
100 16 97.58179992 5.7953761985 0 104 1 0.09134987 10.946923077
100 17 84.184279817 5.0875090152 1 104 1 0.09134987 10.946923077
100 18 98.254837187 4.9572145839 0 104 1 0.09134987 10.946923077
100 19 83.181505392 3.645120359 0 104 1 0.09134987 10.946923077
100 20 107.23805082 26.494913924 0 104 1 0.09134987 10.946923077
100 21 122.77935233 6.3657317685 1 104 1 0.09134987 10.946923077
100 22 92.162835588 8.7408957036 0 104 1 0.09134987 10.946923077
100 23 98.930220342 2.8389925318 0 104 1 0.09134987 10.946923077
100 24 97.430075109 7.6236944222 1 104 1 0.09134987 10.946923077
100 25 89.364641368 4.1376874363 0 104 1 0.09134987 10.946923077
100 26 93.797320364 1.8075264115 0 104 1 0.09134987 10.946923077
100 27 102.5799848 16.365728332 1 104 1 0.09134987 10.946923077
100 28 98.945737237 2.0303833132 1 104 1 0.09134987 10.946923077
100 29 102.52961374 1.9102256978 1 104 1 0.09134987 10.946923077
100 30 112.41386231 4.4780184415 1 104 1 0.09134987 10.946923077
100 31 96.423194571 2.229926111 1 104 1 0.09134987 10.946923077
100 32 79.308736679 3.0036344209 1 104 1 0.09134987 10.946923077
100 33 108.13967869 16.015389741 0 104 1 0.09134987 10.946923077
100 34 109.13572045 1.0241444112 0 104 1 0.09134987 10.946923077
100 35 80.425852335 8.8454535084 1 104 1 0.09134987 10.946923077
100 36 109.95741812 19.684497933 0 104 1 0.09134987 10.946923077
100 37 103.20102656 2.1027747908 1 104 1 0.09134987 10.946923077
100 38 121.68418024 5.6252731638 0 104 1 0.09134987 10.946923077
100 39 108.14827151 15.867953026 1 104 1 0.09134987 10.946923077
100 40 105.04811588 1.6172238129 1 104 1 0.09134987 10.946923077
