72 39 82.949594111 3.5116142504 0
72 40 88.053966564 4.3577874307 0
72 41 104.84006386 8.2937806841 0
72 42 111.55134987 6.9517055746 1
72 43 111.24858294 2.3132248725 1
72 44 105.86871296 11.654845006 0
72 45 115.05103531 17.211981499 1
72 46 94.363631728 12.001538198 0
72 47 101.64615182 2.0803929845 1
72 48 109.65962292 6.0980915022 0
72 49 87.726352164 5.8903610256 1
72 50 101.08904081 4.258493294 1
72 51 105.9911497 5.7526412151 1
72 52 115.74536437 3.1388186901 1
72 53 98.256643078 6.4234141656 1
72 54 101.32163518 5.2144113505 1
72 55 122.51071414 2.9136800527 0
72 56 86.841400491 6.9715079102 0
72 57 87.54504644 8.4260299454 1
72 58 106.81366457 9.8770503895 1
72 59 92.770470785 2.3002157983 1
72 60 109.52022129 14.610674322 0
72 61 94.763154403 4.2538903301 0
72 62 83.702356167 2.577287386 1
72 63 94.503285018 3.0309123474 0
72 64 102.7330663 3.9819118726 1
72 65 111.65180428 17.590843702 0
72 66 106.89357458 18.597524192 1
72 67 99.892812054 7.7809981937 1
72 68 116.01146896 2.7794748466 1
72 69 101.87179314 14.631796312 1
72 70 112.69417382 9.9921570731 1
72 71 94.78052148 2.7558862341 0
72 72 110.95408898 22.630613817 1
72 73 94.441928863 13.427089304 1
72 74 116.11650165 14.043719109 1
72 75 105.07979314 10.531148596 1
72 76 99.243981005 2.9229217832 1
72 77 102.85874213 1.1036594538 0
72 78 113.87317712 11.046320736 0
72 79 94.91050522 4.2870699591 1
72 80 75.628475225 1.2446678078 0
72 81 94.913725017 3.7145541272 0
72 82 95.579924707 5.4413049395 1
72 83 92.37779932 1.8876541517 1
72 84 93.475444652 6.6931855633 0
72 85 94.672618958 1.245444724 0
72 86 101.03453041 6.1975459725 0
72 87 98.912331061 7.0486257852 0
72 88 93.737170406 16.036940462 1
72 89 114.88178102 6.508832334 0
72 90 127.24053029 1.7172048481 1
72 91 110.76018786 9.1147429494 0
72 92 96.611938951 1.9164585776 1
76 1 84.860132008 20.684230631 1
76 2 116.727936 1.5429272876 1
76 3 112.19729555 8.3414693737 1
76 4 105.75228428 29.331839011 0
76 5 97.219196731 5.0931793465 1
76 6 94.157512653 2.485717211 1
76 7 109.33218987 15.443451395 1
76 8 102.54493194 11.713509702 1
76 9 101.47508892 2.734224315 1
76 10 92.117723281 3.8918619231 1
76 11 84.733967889 5.7111536569 1
76 12 95.049511033 3.0378574591 0
76 13 102.00165693 5.0951953745 0
76 14 73.216710508 7.8387874049 0
76 15 103.46827737 2.7000303351 1
76 16 101.31587009 1.3522203573 0
76 17 100.99117421 1.8154911118 1
76 18 101.19124481 1.5926495587 0
76 19 106.58939257 6.3347766672 1
76 20 97.994583394 2.8693877389 1
76 21 112.41491158 16.74340467 0
76 22 111.68797233 1.7622735572 0
76 23 111.72071135 8.6589197713 1
76 24 101.68744891 10.708406532 1
76 25 102.58324044 4.2511406567 1
76 26 111.02511682 4.7763726149 0
76 27 91.896454338 3.7360958729 1
76 28 97.875009154 4.5601420581 1
76 29 96.740386597 2.7374975378 1
76 30 99.459655967 5.7890606731 0
76 31 105.79869419 20.097521566 1
76 32 103.04722636 6.4886639324 1
76 33 102.96161855 7.7504107355 0
76 34 116.9039539 3.3493549892 1
76 35 108.74253612 5.0816826285 0
76 36 92.211468745 4.1924307903 0
76 37 98.660718608 2.9047708174 1
76 38 102.08406923 2.1270138954 1
76 39 107.17711751 2.7281399304 0
76 40 98.066859409 1.7184955276 1
76 41 90.575500088 7.3832517041 0
76 42 109.26752672 5.1731663908 1
76 43 97.308415204 19.097913974 0
76 44 99.237263809 25.067363457 1
76 45 94.377325686 16.549579611 0
76 46 100.41888316 7.3617738217 1
76 47 114.1113475 12.753618234 1
76 48 99.213674436 3.5611934631 0
76 49 97.488615382 4.2778754839 0
76 50 95.044345924 10.577827213 0
76 51 100.76226981 12.663767392 0
76 52 115.52736443 16.763639175 1
76 53 95.754479416 5.9550527722 1
76 54 109.03498197 1.2231849231 0
76 55 101.68788114 4.1137995072 1
76 56 97.122547954 2.5635272963 1
76 57 115.48730033 3.4097401596 1
76 58 105.91747705 10.599336527 0
76 59 86.68273429 10.57744891 0
76 60 87.571262969 4.1101854199 0
76 61 115.52461961 19.534084365 1
76 62 91.768492859 17.202909626 1
76 63 97.345405013 1.8159011288 1
76 64 90.561855634 13.788506363 0
76 65 79.102863338 6.4207885054 1
76 66 97.3493585 1.0792889642 0
76 67 104.46252014 17.075300976 0
76 68 121.44490754 1.6663126096 0
76 69 98.914469502 4.3567357773 0
76 70 115.33722465 19.385056993 1
76 71 111.47981283 9.9625798789 1
76 72 107.86612807 3.1584597823 0
76 73 92.404464191 3.8415210008 1
76 74 97.995389155 7.7046780672 0
76 75 108.41536438 1.4988482195 1
76 76 107.05717314 3.7424335266 1
76 77 109.49509837 6.1187534762 0
76 78 114.86239124 2.134684897 1
76 79 93.897772575 3.0734180943 1
76 80 103.55697721 14.434098928 1
76 81 106.49497155 5.4302522618 0
76 82 115.94243748 11.914980232 0
76 83 94.084106525 12.703799825 1
76 84 112.84939698 9.7612539141 1
76 85 107.38544949 9.1637020406 1
76 86 91.638699857 8.1753130441 1
76 87 100.55930104 6.8627350789 0
76 88 108.04800117 3.5840348381 1
76 89 108.46264574 32.035447357 0
76 90 105.77138652 16.310638681 0
76 91 90.924209977 27.881963363 1
76 92 105.90191345 3.7061647101 1
76 93 119.2524092 3.862495691 0
76 94 93.824526351 4.7096644324 0
76 95 117.53455718 10.187832409 0
76 96 103.22463685 1.1218437226 0
76 97 95.045635553 11.670962495 1
76 98 85.938247967 3.0390158414 1
76 99 87.689552467 4.7834557624 1
76 100 100.32157923 19.12879719 1
76 101 104.29734606 1.3067468129 1
78 1 104.09254739 5.7962941285 1
78 2 95.14488482 22.587786743 0
78 3 97.060574417 17.995118969 1
78 4 87.674624403 1.7577215589 1
78 5 79.841388879 5.0429539589 1
78 6 90.258270646 1.4690486633 1
78 7 92.871320681 14.9520705 1
78 8 103.39094318 3.569657611 0
78 9 86.035388417 3.047129543 1
78 10 106.09984999 2.0204624111 1
78 11 84.050219794 5.5462897185 0
78 12 102.54279999 9.0736537134 0
78 13 93.414539289 1.2797020916 0
78 14 93.95906387 22.395678523 1
78 15 97.291658751 3.6831487134 1
78 16 106.65233132 8.9779186985 0
78 17 91.018463882 3.9647199228 1
78 18 91.503576619 9.7120849762 1
78 19 110.84525929 5.3542058889 1
78 20 100.02794633 2.8341843493 0
78 21 89.456564672 6.4813139182 1
78 22 96.989100931 2.4914364566 1
78 23 94.782019099 5.5163849429 1
78 24 99.967818328 7.6761382244 1
78 25 88.178104336 7.5790008917 0
78 26 92.348088877 9.4904974407 1
78 27 109.82603862 3.5659176866 1
78 28 111.72721983 3.7573571816 1
78 29 92.819339187 4.47150029 1
78 30 83.577965673 6.7051952226 1
78 31 108.62657116 7.4668674375 1
78 32 87.853339957 3.1826673211 0
78 33 91.708340635 9.4743116953 1
78 34 99.949239569 13.322337157 1
78 35 86.224431952 46.934005003 1
78 36 87.473728572 6.5751006678 1
78 37 105.48974655 11.117764958 0
78 38 103.30692341 1.35015843 0
78 39 103.72032131 6.4866263018 1
78 40 103.88691551 1.7628481329 0
78 41 99.178260819 8.768543708 0
78 42 113.29969184 2.814608536 0
78 43 98.688270769 2.1104747929 1
78 44 106.4101231 2.7054982871 0
78 45 100.03403915 1.178771853 1
78 46 115.63655602 20.901820403 0
78 47 80.98658168 16.354961848 1
78 48 94.574315762 21.073297071 1
78 49 100.35435467 8.5935197527 0
78 50 111.30219618 3.7001366813 0
78 51 107.0757921 4.5183640249 1
78 52 85.789173538 2.1781971731 1
78 53 80.230310448 7.2984012036 0
78 54 92.438669775 1.38241534 0
78 55 108.96109302 1.9693670805 0
78 56 108.26382326 4.0449206315 0
78 57 97.309910448 4.0249142437 0
78 58 98.404191729 1.4134268302 1
78 59 89.959825969 1.4813322401 1
78 60 93.063162863 20.428058221 1
78 61 92.604423735 2.1248352693 1
78 62 117.52559242 2.6764020468 0
78 63 95.031372016 2.8857898461 1
78 64 96.168909064 5.0840212672 0
78 65 91.387157155 3.4200090863 1
78 66 129.45587057 2.7875780256 0
78 67 97.196536643 6.577538347 1
78 68 111.69776616 11.735521451 0
78 69 117.43205935 19.399274444 1
78 70 106.8444916 8.8351281377 0
78 71 95.317099662 3.1394772691 1
78 72 98.966759578 18.786793413 1
78 73 106.45101253 5.3884956766 1
78 74 106.76331617 5.3936676629 0
78 75 96.584160279 1.4848743218 1
78 76 109.18083447 23.022278844 1
78 77 82.780309343 7.5582936821 0
78 78 111.00330137 7.2078536309 1
78 79 131.74995959 2.0041670826 1
78 80 96.771521729 1.0784465272 1
78 81 102.35702772 21.362300477 1
78 82 102.50037568 3.8227721291 0
78 83 100.09320401 19.351998294 0
78 84 100.97288563 13.497050443 1
78 85 101.47914292 12.639566794 0
78 86 109.80566655 5.8851074538 1
78 87 74.488198218 1.2575191379 1
78 88 85.890327346 5.0194825797 0
78 89 104.47361568 6.5793727149 0
78 90 96.100158961 1.2931482473 1
78 91 110.77310344 9.2045312418 1
78 92 99.804193404 21.238542792 1
78 93 93.806495345 9.698306745 1
78 94 100.08081292 2.0782874516 0
78 95 113.4616414 2.9735201085 1
78 96 96.766419122 7.5498670398 0
78 97 105.00974911 13.601081673 1
78 98 108.62178869 2.6237026626 0
78 99 93.801446711 6.0900615234 1
78 100 84.586910358 4.4893682654 1
78 101 97.582627353 4.5351627767 1
78 102 113.22991209 1.8536822028 1
78 103 83.045599944 21.563772631 1
78 104 106.14813057 4.7239877851 1
78 105 88.863422819 3.9547965306 1
78 106 90.043123657 17.176150202 1
78 107 98.625194843 2.2740804662 1
78 108 113.62684915 5.9948133158 1
78 109 89.15624727 4.8872677542 1
85 1 108.17115194 1.0673293163 0
85 2 102.9368366 15.033850483 0
85 3 78.123318395 11.742164058 1
85 4 100.03585889 10.063481662 0
85 5 97.631708985 5.2484120283 1
85 6 100.11488979 1.2458168575 1
85 7 111.33751235 7.3320859894 1
85 8 92.382930013 7.4102967684 1
85 9 115.8089762 5.8608602947 0
85 10 109.03313405 15.779324039 0
85 11 105.7338653 1.148723394 1
85 12 113.68970235 7.8547327612 0
85 13 86.79520542 4.5699907833 0
85 14 91.519145119 5.1775057525 1
85 15 97.144962419 11.893006072 1
85 16 96.527766484 3.4893824574 0
85 17 108.89221443 29.642107977 1
85 18 105.06512263 1.6640654624 0
85 19 111.71019946 2.5624972462 1
85 20 103.79891308 5.0454133942 1
85 21 102.16884174 1.5490319852 1
85 22 109.17433113 3.91344599 1
85 23 105.0227331 10.994748873 0
85 24 109.90122695 12.916815208 0
85 25 105.83137235 7.2427209545 0
85 26 116.86748213 7.591871619 1
85 27 87.228827154 9.4981456825 1
85 28 111.73210846 5.783385587 1
85 29 83.496243386 1.2451860268 0
85 30 124.8887559 6.1801046993 0
85 31 113.55273428 4.2768244876 1
85 32 90.591655824 3.5977074717 1
85 33 104.2624861 1.9283451916 1
85 34 94.024598554 10.648054656 1
85 35 102.90978393 3.5243318489 1
85 36 81.908895317 5.509726022 0
85 37 111.58246249 4.2557698313 1
85 38 103.66580125 10.627841222 0
85 39 98.261896787 6.5588008836 0
85 40 105.0547296 2.5979706261 1
85 41 100.77999053 3.5691063502 1
85 42 93.323054423 1.9728937197 0
85 43 94.515683502 12.45950409 1
85 44 94.044764085 1.1344546233 1
85 45 97.051367383 5.5650060821 0
85 46 91.09860534 2.5735822011 0
85 47 102.91516714 1.5589431229 1
85 48 84.021366483 1.8314426066 1
85 49 85.008513614 8.6294434109 1
85 50 98.276969608 1.1908624727 0
85 51 101.90450288 2.0015803467 1
85 52 93.52457719 3.7347209698 1
85 53 105.87427827 5.9787278414 0
85 54 98.06585456 9.2083011528 1
85 55 101.8096048 13.442789107 1
85 56 98.87724105 15.530661136 1
85 57 102.58195903 9.9697234955 0
85 58 93.750113045 2.236463932 1
85 59 93.021318355 1.1790698179 0
85 60 92.080503972 1.2423073019 0
85 61 113.16860375 3.8423241304 0
85 62 97.436925469 3.4478935112 1
85 63 84.215742553 6.5686838392 1
85 64 96.160472147 4.638354481 0
85 65 82.856713141 1.1166978934 1
